ID,Branch,City,Customer_type,gender,Product_line,Unit_price,Quantity,Total,cogs,gross_income,rating,new_date,year_added,month_added
528-14-9470,A,Yangon,Member,Male,"Health and beauty",91.3,1,95.865,91.3,4.565,9.2,2019-02-14,2019,Feb
427-45-9297,B,Mandalay,Member,Female,"Home and lifestyle",40.73,7,299.3655,285.11,14.2555,5.4,2019-03-12,2019,Mar
807-34-3742,A,Yangon,Normal,Male,"Fashion accessories",52.38,1,54.999,52.38,2.619,5.8,2019-03-26,2019,Mar
288-62-1085,A,Yangon,Member,Male,"Fashion accessories",38.54,5,202.335,192.7,9.635,5.6,2019-01-09,2019,Jan
670-71-7306,B,Mandalay,Normal,Male,"Sports and travel",44.63,6,281.169,267.78,13.389,5.1,2019-01-02,2019,Jan
660-29-7083,C,Naypyitaw,Normal,Male,"Electronic accessories",55.87,10,586.635,558.7,27.935,5.8,2019-01-15,2019,Jan
271-77-8740,C,Naypyitaw,Member,Female,"Sports and travel",29.22,6,184.086,175.32,8.766,5,2019-01-01,2019,Jan
497-36-0989,A,Yangon,Normal,Male,"Fashion accessories",51.94,3,163.611,155.82,7.791,7.9,2019-02-15,2019,Feb
291-59-1384,B,Mandalay,Normal,Male,"Electronic accessories",60.3,1,63.315,60.3,3.015,6,2019-02-28,2019,Feb
860-73-6466,A,Yangon,Member,Female,"Sports and travel",39.47,2,82.887,78.94,3.947,5,2019-03-02,2019,Mar
549-23-9016,C,Naypyitaw,Member,Female,"Food and beverages",14.87,2,31.227,29.74,1.487,8.9,2019-02-13,2019,Feb
896-34-0956,A,Yangon,Normal,Male,"Fashion accessories",21.32,1,22.386,21.32,1.066,5.9,2019-01-26,2019,Jan
804-38-3935,A,Yangon,Member,Male,"Electronic accessories",93.78,3,295.407,281.34,14.067,5.9,2019-01-30,2019,Jan
585-90-0249,A,Yangon,Member,Male,"Electronic accessories",73.26,1,76.923,73.26,3.663,9.7,2019-01-27,2019,Jan
862-29-5914,C,Naypyitaw,Normal,Female,"Sports and travel",22.38,1,23.499,22.38,1.119,8.6,2019-01-30,2019,Jan
845-94-6841,C,Naypyitaw,Member,Female,"Food and beverages",72.88,9,688.716,655.92,32.796,4,2019-01-08,2019,Jan
125-45-2293,A,Yangon,Normal,Female,"Fashion accessories",99.1,6,624.33,594.6,29.73,4.2,2019-01-19,2019,Jan
843-73-4724,A,Yangon,Normal,Male,"Fashion accessories",74.1,1,77.805,74.1,3.705,9.2,2019-01-25,2019,Jan
409-33-9708,A,Yangon,Normal,Female,"Fashion accessories",98.48,2,206.808,196.96,9.848,9.2,2019-02-19,2019,Feb
658-66-3967,C,Naypyitaw,Normal,Male,"Health and beauty",53.19,7,390.9465,372.33,18.6165,5,2019-01-14,2019,Jan
866-70-2814,B,Mandalay,Normal,Female,"Electronic accessories",52.79,10,554.295,527.9,26.395,10,2019-02-25,2019,Feb
160-22-2687,A,Yangon,Member,Female,"Health and beauty",95.95,5,503.7375,479.75,23.9875,8.8,2019-01-23,2019,Jan
895-03-6665,B,Mandalay,Normal,Female,"Fashion accessories",36.51,9,345.0195,328.59,16.4295,4.2,2019-02-16,2019,Feb
770-42-8960,B,Mandalay,Normal,Male,"Food and beverages",21.12,8,177.408,168.96,8.448,6.3,2019-01-01,2019,Jan
748-45-2862,A,Yangon,Member,Female,"Home and lifestyle",28.31,4,118.902,113.24,5.662,8.2,2019-03-07,2019,Mar
234-36-2483,B,Mandalay,Normal,Male,"Health and beauty",57.59,6,362.817,345.54,17.277,5.1,2019-02-15,2019,Feb
316-66-3011,A,Yangon,Member,Female,"Food and beverages",47.63,9,450.1035,428.67,21.4335,5,2019-01-23,2019,Jan
848-95-6252,C,Naypyitaw,Member,Female,"Home and lifestyle",86.27,1,90.5835,86.27,4.3135,7,2019-02-20,2019,Feb
840-76-5966,A,Yangon,Member,Male,"Sports and travel",12.76,2,26.796,25.52,1.276,7.8,2019-01-08,2019,Jan
152-03-4217,B,Mandalay,Normal,Female,"Home and lifestyle",11.28,9,106.596,101.52,5.076,4.3,2019-03-17,2019,Mar
533-66-5566,B,Mandalay,Normal,Female,"Home and lifestyle",51.07,7,375.3645,357.49,17.8745,7,2019-01-12,2019,Jan
124-31-1458,A,Yangon,Member,Female,"Electronic accessories",79.59,3,250.7085,238.77,11.9385,6.6,2019-01-08,2019,Jan
176-78-1170,C,Naypyitaw,Member,Male,"Health and beauty",33.81,3,106.5015,101.43,5.0715,7.3,2019-01-26,2019,Jan
361-59-0574,B,Mandalay,Member,Male,"Sports and travel",90.53,8,760.452,724.24,36.212,6.5,2019-03-15,2019,Mar
101-81-4070,C,Naypyitaw,Member,Female,"Health and beauty",62.82,2,131.922,125.64,6.282,4.9,2019-01-17,2019,Jan
631-34-1880,C,Naypyitaw,Member,Male,"Food and beverages",24.31,3,76.5765,72.93,3.6465,4.3,2019-01-08,2019,Jan
852-82-2749,A,Yangon,Normal,Male,"Sports and travel",64.59,4,271.278,258.36,12.918,9.3,2019-01-06,2019,Jan
873-14-6353,A,Yangon,Member,Male,"Food and beverages",24.82,7,182.427,173.74,8.687,7.1,2019-02-16,2019,Feb
584-66-4073,C,Naypyitaw,Normal,Male,"Fashion accessories",56.5,1,59.325,56.5,2.825,9.6,2019-03-13,2019,Mar
544-55-9589,B,Mandalay,Member,Female,"Electronic accessories",21.43,10,225.015,214.3,10.715,6.2,2019-01-28,2019,Jan
166-19-2553,A,Yangon,Member,Male,"Sports and travel",89.06,6,561.078,534.36,26.718,9.9,2019-01-18,2019,Jan
737-88-5876,A,Yangon,Member,Male,"Home and lifestyle",23.29,4,97.818,93.16,4.658,5.9,2019-03-19,2019,Mar
154-87-7367,C,Naypyitaw,Normal,Male,"Home and lifestyle",65.26,8,548.184,522.08,26.104,6.3,2019-03-15,2019,Mar
885-56-0389,C,Naypyitaw,Member,Male,"Fashion accessories",52.35,1,54.9675,52.35,2.6175,4,2019-02-12,2019,Feb
608-05-3804,B,Mandalay,Member,Male,"Electronic accessories",39.75,1,41.7375,39.75,1.9875,6.1,2019-02-25,2019,Feb
448-61-3783,A,Yangon,Normal,Female,"Electronic accessories",90.02,8,756.168,720.16,36.008,4.5,2019-03-21,2019,Mar
761-49-0439,B,Mandalay,Member,Female,"Electronic accessories",12.1,8,101.64,96.8,4.84,8.6,2019-01-19,2019,Jan
490-95-0021,B,Mandalay,Member,Female,"Food and beverages",33.21,10,348.705,332.1,16.605,6,2019-01-08,2019,Jan
115-38-7388,C,Naypyitaw,Member,Female,"Fashion accessories",10.18,8,85.512,81.44,4.072,9.5,2019-03-30,2019,Mar
311-13-6971,B,Mandalay,Member,Male,"Sports and travel",31.99,10,335.895,319.9,15.995,9.9,2019-02-20,2019,Feb
291-55-6563,A,Yangon,Member,Female,"Home and lifestyle",34.42,6,216.846,206.52,10.326,7.5,2019-03-30,2019,Mar
548-48-3156,A,Yangon,Member,Female,"Food and beverages",83.34,2,175.014,166.68,8.334,7.6,2019-03-19,2019,Mar
460-93-5834,A,Yangon,Normal,Male,"Sports and travel",45.58,7,335.013,319.06,15.953,5,2019-01-13,2019,Jan
325-89-4209,A,Yangon,Member,Male,"Food and beverages",87.9,1,92.295,87.9,4.395,6.7,2019-02-05,2019,Feb
884-80-6021,A,Yangon,Member,Female,"Electronic accessories",73.47,10,771.435,734.7,36.735,9.5,2019-03-23,2019,Mar
137-74-8729,C,Naypyitaw,Normal,Female,"Fashion accessories",12.19,8,102.396,97.52,4.876,6.8,2019-03-13,2019,Mar
880-46-5796,A,Yangon,Member,Male,"Sports and travel",76.92,10,807.66,769.2,38.46,5.6,2019-03-17,2019,Mar
389-70-2397,C,Naypyitaw,Normal,Female,"Health and beauty",83.66,5,439.215,418.3,20.915,7.2,2019-02-21,2019,Feb
114-35-5271,B,Mandalay,Normal,Female,"Electronic accessories",57.91,8,486.444,463.28,23.164,8.1,2019-02-07,2019,Feb
607-76-6216,C,Naypyitaw,Member,Female,"Fashion accessories",92.49,5,485.5725,462.45,23.1225,8.6,2019-03-02,2019,Mar
715-20-1673,B,Mandalay,Normal,Male,"Electronic accessories",28.38,5,148.995,141.9,7.095,9.4,2019-03-06,2019,Mar
811-35-1094,B,Mandalay,Member,Male,"Electronic accessories",50.45,6,317.835,302.7,15.135,8.9,2019-02-06,2019,Feb
699-88-1972,B,Mandalay,Normal,Male,"Health and beauty",99.16,8,832.944,793.28,39.664,4.2,2019-01-28,2019,Jan
781-84-8059,C,Naypyitaw,Normal,Male,"Fashion accessories",60.74,7,446.439,425.18,21.259,5,2019-01-18,2019,Jan
409-49-6995,C,Naypyitaw,Member,Female,"Food and beverages",47.27,6,297.801,283.62,14.181,8.8,2019-02-05,2019,Feb
725-54-0677,C,Naypyitaw,Member,Male,"Health and beauty",85.6,7,629.16,599.2,29.96,5.3,2019-03-02,2019,Mar
146-09-5432,A,Yangon,Member,Male,"Food and beverages",35.04,9,331.128,315.36,15.768,4.6,2019-02-09,2019,Feb
377-79-7592,C,Naypyitaw,Member,Female,"Electronic accessories",44.84,9,423.738,403.56,20.178,7.5,2019-01-14,2019,Jan
509-10-0516,B,Mandalay,Normal,Male,"Home and lifestyle",45.97,4,193.074,183.88,9.194,5.1,2019-02-09,2019,Feb
595-94-9924,A,Yangon,Member,Female,"Health and beauty",27.73,5,145.5825,138.65,6.9325,4.2,2019-03-26,2019,Mar
865-41-9075,A,Yangon,Normal,Male,"Food and beverages",11.53,7,84.7455,80.71,4.0355,8.1,2019-01-28,2019,Jan
545-07-8534,C,Naypyitaw,Normal,Female,"Health and beauty",58.32,2,122.472,116.64,5.832,6,2019-02-14,2019,Feb
118-62-1812,C,Naypyitaw,Member,Female,"Home and lifestyle",78.38,4,329.196,313.52,15.676,7.9,2019-03-24,2019,Mar
450-42-3339,C,Naypyitaw,Normal,Male,"Health and beauty",84.61,10,888.405,846.1,42.305,8.8,2019-02-09,2019,Feb
851-98-3555,B,Mandalay,Normal,Female,"Health and beauty",82.88,5,435.12,414.4,20.72,6.6,2019-03-24,2019,Mar
186-71-5196,A,Yangon,Member,Female,"Food and beverages",79.54,2,167.034,159.08,7.954,6.2,2019-03-27,2019,Mar
624-01-8356,B,Mandalay,Normal,Female,"Home and lifestyle",49.01,10,514.605,490.1,24.505,4.2,2019-01-27,2019,Jan
313-66-9943,B,Mandalay,Member,Female,"Food and beverages",29.15,3,91.8225,87.45,4.3725,7.3,2019-03-27,2019,Mar
151-27-8496,C,Naypyitaw,Normal,Female,"Electronic accessories",56.13,4,235.746,224.52,11.226,8.6,2019-01-19,2019,Jan
453-33-6436,A,Yangon,Normal,Female,"Home and lifestyle",93.12,8,782.208,744.96,37.248,6.8,2019-02-07,2019,Feb
522-57-8364,A,Yangon,Member,Male,"Fashion accessories",51.34,8,431.256,410.72,20.536,7.6,2019-01-31,2019,Jan
459-45-2396,A,Yangon,Member,Female,"Food and beverages",99.6,3,313.74,298.8,14.94,5.8,2019-02-25,2019,Feb
717-96-4189,C,Naypyitaw,Normal,Female,"Electronic accessories",35.49,6,223.587,212.94,10.647,4.1,2019-02-02,2019,Feb
722-13-2115,C,Naypyitaw,Member,Male,"Sports and travel",42.85,1,44.9925,42.85,2.1425,9.3,2019-03-14,2019,Mar
749-81-8133,A,Yangon,Normal,Female,"Fashion accessories",94.67,4,397.614,378.68,18.934,6.8,2019-03-11,2019,Mar
777-67-2495,B,Mandalay,Normal,Male,"Home and lifestyle",68.97,3,217.2555,206.91,10.3455,8.7,2019-02-22,2019,Feb
636-98-3364,B,Mandalay,Member,Female,"Electronic accessories",26.26,3,82.719,78.78,3.939,6.3,2019-03-02,2019,Mar
246-55-6923,C,Naypyitaw,Member,Female,"Home and lifestyle",35.79,9,338.2155,322.11,16.1055,5.1,2019-03-10,2019,Mar
181-82-6255,B,Mandalay,Normal,Female,"Home and lifestyle",16.37,6,103.131,98.22,4.911,7,2019-02-08,2019,Feb
838-02-1821,C,Naypyitaw,Member,Female,"Home and lifestyle",12.73,2,26.733,25.46,1.273,5.2,2019-02-22,2019,Feb
887-42-0517,C,Naypyitaw,Normal,Female,"Sports and travel",83.14,7,611.079,581.98,29.099,6.6,2019-01-10,2019,Jan
457-12-0244,C,Naypyitaw,Member,Female,"Sports and travel",35.22,6,221.886,211.32,10.566,6.5,2019-03-14,2019,Mar
226-34-0034,B,Mandalay,Normal,Female,"Electronic accessories",13.78,4,57.876,55.12,2.756,9,2019-01-10,2019,Jan
321-49-7382,B,Mandalay,Member,Male,"Sports and travel",88.31,1,92.7255,88.31,4.4155,5.2,2019-02-15,2019,Feb
397-25-8725,A,Yangon,Member,Female,"Health and beauty",39.62,9,374.409,356.58,17.829,6.8,2019-01-13,2019,Jan
431-66-2305,B,Mandalay,Normal,Female,"Electronic accessories",88.25,9,833.9625,794.25,39.7125,7.6,2019-02-15,2019,Feb
825-94-5922,B,Mandalay,Normal,Male,"Sports and travel",25.31,2,53.151,50.62,2.531,7.2,2019-03-02,2019,Mar
641-62-7288,B,Mandalay,Normal,Male,"Home and lifestyle",99.92,6,629.496,599.52,29.976,7.1,2019-03-24,2019,Mar
756-93-1854,C,Naypyitaw,Member,Female,"Fashion accessories",83.35,2,175.035,166.7,8.335,9.5,2019-02-02,2019,Feb
243-55-8457,A,Yangon,Normal,Female,"Food and beverages",74.44,10,781.62,744.4,37.22,5.1,2019-02-27,2019,Feb
458-10-8612,C,Naypyitaw,Normal,Male,"Health and beauty",64.08,7,470.988,448.56,22.428,7.6,2019-01-20,2019,Jan
501-61-1753,B,Mandalay,Normal,Female,"Home and lifestyle",63.15,6,397.845,378.9,18.945,9.8,2019-01-03,2019,Jan
235-06-8510,C,Naypyitaw,Member,Male,"Home and lifestyle",85.72,3,270.018,257.16,12.858,5.1,2019-01-24,2019,Jan
433-08-7822,C,Naypyitaw,Normal,Female,"Health and beauty",78.89,7,579.8415,552.23,27.6115,7.5,2019-01-05,2019,Jan
361-85-2571,A,Yangon,Normal,Female,"Sports and travel",89.48,5,469.77,447.4,22.37,7.4,2019-03-30,2019,Mar
131-70-8179,A,Yangon,Member,Female,"Health and beauty",92.09,3,290.0835,276.27,13.8135,4.2,2019-02-17,2019,Feb
500-02-2261,C,Naypyitaw,Normal,Female,"Food and beverages",57.29,6,360.927,343.74,17.187,5.9,2019-03-21,2019,Mar
720-72-2436,A,Yangon,Normal,Male,"Food and beverages",66.52,4,279.384,266.08,13.304,6.9,2019-03-02,2019,Mar
702-83-5291,C,Naypyitaw,Member,Male,"Fashion accessories",99.82,9,943.299,898.38,44.919,6.6,2019-03-27,2019,Mar
809-69-9497,A,Yangon,Normal,Female,"Home and lifestyle",45.68,10,479.64,456.8,22.84,5.7,2019-01-19,2019,Jan
449-16-6770,A,Yangon,Normal,Male,"Health and beauty",50.79,5,266.6475,253.95,12.6975,5.3,2019-02-19,2019,Feb
333-23-2632,A,Yangon,Member,Male,"Health and beauty",10.08,7,74.088,70.56,3.528,4.2,2019-03-28,2019,Mar
489-82-1237,A,Yangon,Normal,Female,"Electronic accessories",93.88,7,690.018,657.16,32.858,7.3,2019-01-05,2019,Jan
859-97-6048,C,Naypyitaw,Member,Male,"Electronic accessories",84.25,2,176.925,168.5,8.425,5.3,2019-03-26,2019,Mar
676-10-2200,B,Mandalay,Member,Male,"Fashion accessories",53.78,1,56.469,53.78,2.689,4.7,2019-02-03,2019,Feb
373-88-1424,C,Naypyitaw,Member,Male,"Home and lifestyle",35.81,5,188.0025,179.05,8.9525,7.9,2019-02-06,2019,Feb
365-16-4334,B,Mandalay,Normal,Female,"Food and beverages",26.43,8,222.012,211.44,10.572,8.9,2019-02-24,2019,Feb
503-21-4385,B,Mandalay,Member,Male,"Health and beauty",39.91,3,125.7165,119.73,5.9865,9.3,2019-02-21,2019,Feb
305-89-2768,B,Mandalay,Member,Female,"Home and lifestyle",21.9,3,68.985,65.7,3.285,4.7,2019-01-09,2019,Jan
574-80-1489,B,Mandalay,Member,Female,"Food and beverages",62.85,4,263.97,251.4,12.57,8.7,2019-02-25,2019,Feb
784-08-0310,C,Naypyitaw,Member,Female,"Food and beverages",21.04,4,88.368,84.16,4.208,7.6,2019-01-13,2019,Jan
200-40-6154,B,Mandalay,Member,Male,"Home and lifestyle",65.91,6,415.233,395.46,19.773,5.7,2019-02-09,2019,Feb
846-10-0341,A,Yangon,Normal,Female,"Fashion accessories",42.57,7,312.8895,297.99,14.8995,6.8,2019-01-06,2019,Jan
577-34-7579,C,Naypyitaw,Member,Male,"Food and beverages",50.49,9,477.1305,454.41,22.7205,5.4,2019-01-10,2019,Jan
430-02-3888,B,Mandalay,Normal,Male,"Electronic accessories",46.02,6,289.926,276.12,13.806,7.1,2019-02-07,2019,Feb
867-47-1948,C,Naypyitaw,Normal,Female,"Home and lifestyle",15.8,10,165.9,158,7.9,7.8,2019-01-09,2019,Jan
384-59-6655,A,Yangon,Member,Female,"Food and beverages",98.66,9,932.337,887.94,44.397,8.4,2019-02-19,2019,Feb
256-58-3609,C,Naypyitaw,Member,Male,"Fashion accessories",91.98,1,96.579,91.98,4.599,9.8,2019-03-18,2019,Mar
324-92-3863,A,Yangon,Member,Male,"Electronic accessories",20.89,2,43.869,41.78,2.089,9.8,2019-02-05,2019,Feb
593-08-5916,A,Yangon,Normal,Female,"Fashion accessories",15.5,1,16.275,15.5,0.775,7.4,2019-03-19,2019,Mar
364-34-2972,C,Naypyitaw,Member,Male,"Electronic accessories",96.82,3,304.983,290.46,14.523,6.7,2019-03-30,2019,Mar
794-42-3736,B,Mandalay,Normal,Male,"Food and beverages",33.33,2,69.993,66.66,3.333,6.4,2019-01-26,2019,Jan
172-42-8274,B,Mandalay,Normal,Female,"Electronic accessories",38.27,2,80.367,76.54,3.827,5.8,2019-03-02,2019,Mar
558-60-5016,A,Yangon,Normal,Female,"Home and lifestyle",33.3,9,314.685,299.7,14.985,7.2,2019-03-04,2019,Mar
195-06-0432,A,Yangon,Member,Male,"Home and lifestyle",81.01,3,255.1815,243.03,12.1515,9.3,2019-01-13,2019,Jan
605-03-2706,A,Yangon,Normal,Female,"Health and beauty",15.8,3,49.77,47.4,2.37,9.5,2019-03-25,2019,Mar
214-30-2776,B,Mandalay,Member,Female,"Electronic accessories",34.49,5,181.0725,172.45,8.6225,9,2019-03-11,2019,Mar
746-04-1077,B,Mandalay,Member,Female,"Food and beverages",84.63,10,888.615,846.3,42.315,9,2019-01-01,2019,Jan
448-34-8700,B,Mandalay,Member,Male,"Home and lifestyle",36.91,7,271.2885,258.37,12.9185,6.7,2019-02-10,2019,Feb
452-04-8808,B,Mandalay,Normal,Male,"Electronic accessories",87.08,7,640.038,609.56,30.478,5.5,2019-01-26,2019,Jan
531-56-4728,A,Yangon,Normal,Male,"Home and lifestyle",80.08,3,252.252,240.24,12.012,5.4,2019-02-11,2019,Feb
744-82-9138,C,Naypyitaw,Normal,Male,"Fashion accessories",86.13,2,180.873,172.26,8.613,8.2,2019-02-07,2019,Feb
883-69-1285,B,Mandalay,Member,Male,"Fashion accessories",49.92,2,104.832,99.84,4.992,7,2019-03-06,2019,Mar
221-25-5073,A,Yangon,Normal,Female,"Food and beverages",74.66,4,313.572,298.64,14.932,8.5,2019-03-04,2019,Mar
518-71-6847,B,Mandalay,Member,Male,"Food and beverages",26.6,6,167.58,159.6,7.98,4.9,2019-02-26,2019,Feb
156-20-0370,B,Mandalay,Normal,Female,"Electronic accessories",25.45,1,26.7225,25.45,1.2725,5.1,2019-03-10,2019,Mar
151-33-7434,B,Mandalay,Normal,Female,"Food and beverages",67.77,1,71.1585,67.77,3.3885,6.5,2019-02-04,2019,Feb
728-47-9078,C,Naypyitaw,Member,Male,"Food and beverages",59.59,4,250.278,238.36,11.918,9.8,2019-01-19,2019,Jan
809-46-1866,A,Yangon,Normal,Male,"Health and beauty",58.15,4,244.23,232.6,11.63,8.4,2019-01-23,2019,Jan
139-32-4183,A,Yangon,Member,Female,"Sports and travel",97.48,9,921.186,877.32,43.866,7.4,2019-03-14,2019,Mar
148-41-7930,C,Naypyitaw,Normal,Male,"Health and beauty",99.96,7,734.706,699.72,34.986,6.1,2019-01-23,2019,Jan
189-40-5216,C,Naypyitaw,Normal,Male,"Electronic accessories",96.37,7,708.3195,674.59,33.7295,6,2019-01-09,2019,Jan
374-38-5555,B,Mandalay,Normal,Female,"Fashion accessories",63.71,5,334.4775,318.55,15.9275,8.5,2019-02-07,2019,Feb
764-44-8999,B,Mandalay,Normal,Female,"Health and beauty",14.76,2,30.996,29.52,1.476,4.3,2019-02-18,2019,Feb
552-44-5977,B,Mandalay,Member,Male,"Health and beauty",62,8,520.8,496,24.8,6.2,2019-01-03,2019,Jan
267-62-7380,C,Naypyitaw,Member,Male,"Electronic accessories",82.34,10,864.57,823.4,41.17,4.3,2019-03-29,2019,Mar
430-53-4718,B,Mandalay,Member,Male,"Health and beauty",75.37,8,633.108,602.96,30.148,8.4,2019-01-28,2019,Jan
886-18-2897,A,Yangon,Normal,Female,"Food and beverages",56.56,5,296.94,282.8,14.14,4.5,2019-03-22,2019,Mar
602-16-6955,B,Mandalay,Normal,Female,"Sports and travel",76.6,10,804.3,766,38.3,6,2019-01-24,2019,Jan
745-74-0715,A,Yangon,Normal,Male,"Electronic accessories",58.03,2,121.863,116.06,5.803,8.8,2019-03-10,2019,Mar
690-01-6631,B,Mandalay,Normal,Male,"Fashion accessories",17.49,10,183.645,174.9,8.745,6.6,2019-02-22,2019,Feb
652-49-6720,C,Naypyitaw,Member,Female,"Electronic accessories",60.95,1,63.9975,60.95,3.0475,5.9,2019-02-18,2019,Feb
233-67-5758,C,Naypyitaw,Normal,Male,"Health and beauty",40.35,1,42.3675,40.35,2.0175,6.2,2019-01-29,2019,Jan
303-96-2227,B,Mandalay,Normal,Female,"Home and lifestyle",97.38,10,1022.49,973.8,48.69,4.4,2019-03-02,2019,Mar
727-02-1313,A,Yangon,Member,Male,"Food and beverages",31.84,1,33.432,31.84,1.592,7.7,2019-02-09,2019,Feb
347-56-2442,A,Yangon,Normal,Male,"Home and lifestyle",65.82,1,69.111,65.82,3.291,4.1,2019-02-22,2019,Feb
849-09-3807,A,Yangon,Member,Female,"Fashion accessories",88.34,7,649.299,618.38,30.919,6.6,2019-02-18,2019,Feb
